0.0773,-0.0100,0.0000
0.0973,-0.0100,0.0000
0.1173,-0.0100,0.0000
0.1373,-0.0100,0.0000
0.1573,-0.0100,0.0000
0.1973,-0.0100,0.0000
0.2373,-0.0100,0.0000
0.2773,-0.0100,0.0000
0.3173,-0.0100,0.0000
0.3573,-0.0100,0.0000
0.3973,-0.0100,0.0000
0.4373,-0.0100,0.0000
0.4773,-0.0100,0.0000
0.5173,-0.0100,0.0000
0.5573,-0.0100,0.0000
0.5973,-0.0100,0.0000
0.6373,-0.0100,0.0000
0.6773,-0.0100,0.0000
0.7173,-0.0100,0.0000
0.7573,-0.0100,0.0000
0.7973,-0.0100,0.0000
0.8373,-0.0100,0.0000
0.8773,-0.0100,0.0000
0.9173,-0.0100,0.0000
0.9573,-0.0100,0.0000
0.9973,-0.0100,0.0000
1.0373,-0.0100,0.0000
1.0773,-0.0100,0.0000
1.1173,-0.0100,0.0000
1.1573,-0.0100,0.0000
1.1973,-0.0100,0.0000
1.2373,-0.0100,0.0000
1.2773,-0.0100,0.0000
1.3173,-0.0100,0.0000
1.3573,-0.0100,0.0000
1.3973,-0.0100,0.0000
1.4373,-0.0100,0.0000
1.4773,-0.0100,0.0000
1.5173,-0.0100,0.0000
1.5573,-0.0100,0.0000
1.5973,-0.0100,0.0000
1.6373,-0.0100,0.0000
1.6773,-0.0100,0.0000
1.7173,-0.0100,0.0000
1.7573,-0.0100,0.0000
1.7973,-0.0100,0.0000
1.8373,-0.0100,0.0000
1.8773,-0.0100,0.0000
1.9173,-0.0100,0.0000
1.9573,-0.0100,0.0000
1.9973,-0.0100,0.0000
2.0373,-0.0100,0.0000
2.0773,-0.0100,0.0000
2.1173,-0.0100,0.0000
2.1573,-0.0100,0.0000
2.1973,-0.0100,0.0000
2.2373,-0.0100,0.0000
2.2773,-0.0100,0.0000
2.3173,-0.0100,0.0000
2.3573,-0.0100,0.0000
2.3973,-0.0100,0.0000
2.4373,-0.0100,0.0000
2.4773,-0.0100,0.0000
2.5173,-0.0100,0.0000
2.5573,-0.0100,0.0000
2.5973,-0.0100,0.0000
2.6373,-0.0100,0.0000
2.6773,-0.0100,0.0000
2.7173,-0.0100,0.0000
2.7573,-0.0100,0.0000
2.7973,-0.0100,0.0000
2.8373,-0.0100,0.1244
2.8729,-0.0056,0.2783
2.9040,0.0033,0.4636
2.9306,0.0167,0.6747
2.9529,0.0344,0.8961
2.9706,0.0567,1.1071
2.9840,0.0833,1.2925
2.9929,0.1144,1.4464
2.9973,0.1500,1.5708
2.9973,0.1900,1.5708
2.9973,0.2300,1.5708
2.9973,0.2700,1.5708
2.9973,0.3100,1.5708
2.9973,0.3500,1.5708
2.9973,0.3900,1.5708
2.9973,0.4300,1.5708
2.9973,0.4700,1.5708
2.9973,0.5100,1.5708
2.9973,0.5500,1.5708
2.9973,0.5900,1.5708
2.9973,0.6300,1.5708
2.9973,0.6700,1.5708
2.9973,0.7100,1.5708
2.9973,0.7500,1.5708
2.9973,0.7900,1.5708
2.9973,0.8300,1.4601
3.0017,0.8700,1.3521
3.0106,0.9100,1.2490
3.0240,0.9500,1.1526
3.0417,0.9900,1.1071
3.0617,1.0300,1.1071
3.0817,1.0700,1.1071
3.1017,1.1100,1.1071
3.1217,1.1500,1.1071
3.1417,1.1900,1.1999
3.1573,1.2300,1.2998
3.1684,1.2700,1.4056
3.1751,1.3100,1.5153
3.1773,1.3500,1.5708
3.1773,1.3900,1.5708
3.1773,1.4300,1.5708
3.1773,1.4700,1.5708
3.1773,1.5100,1.5708
3.1773,1.5500,1.5708
3.1773,1.5900,1.5708
3.1773,1.6300,1.5153
3.1795,1.6700,1.5153
3.1817,1.7100,1.5153
3.1840,1.7500,1.5153
3.1862,1.7900,1.5153
3.1884,1.8300,1.5153
3.1906,1.8700,1.5153
3.1929,1.9100,1.5153
3.1951,1.9500,1.5153
3.1973,1.9900,1.5708
3.1973,2.0300,1.5708
3.1973,2.0700,1.5708
3.1973,2.1100,1.5708
3.1973,2.1500,1.5708
3.1973,2.1900,1.5708
3.1973,2.2300,1.5708
3.1973,2.2700,1.5708
3.1973,2.3100,1.5708
3.1973,2.3500,1.5708
3.1973,2.3900,1.5708
3.1973,2.4300,1.5708
3.1973,2.4700,1.5708
3.1973,2.5100,1.5708
3.1973,2.5500,1.5708
3.1973,2.5900,1.5708
3.1973,2.6300,1.5708
3.1973,2.6700,1.5708
3.1973,2.7100,1.5708
3.1973,2.7500,1.5708
3.1973,2.7900,1.5708
3.1973,2.8300,1.7033
3.1929,2.8633,1.9196
3.1840,2.8878,2.2794
3.1706,2.9033,2.7828
3.1529,2.9100,-3.0419
3.1306,2.9078,-2.7468
3.1040,2.8967,-2.5703
3.0729,2.8767,-2.4593
3.0373,2.8478,-2.3848
2.9973,2.8100,-2.3562
2.9573,2.7700,-2.3562
2.9173,2.7300,-2.3562
2.8773,2.6900,-2.3562
2.8373,2.6500,-2.3562
2.7973,2.6100,-2.3562
2.7573,2.5700,-2.3562
2.7173,2.5300,-2.3562
2.6773,2.4900,-2.3562
2.6373,2.4500,-2.3562
2.5973,2.4100,-2.3562
2.5573,2.3700,-2.3562
2.5173,2.3300,-2.4150
